primaryTitle,startYear,runtimeMinutes
The Hebrew Hammer,2003,85
House of the Dead,2003,90
The Italian Job,2003,111
The Fog of War,2003,107
Looney Tunes: Back in Action,2003,93
Alex & Emma,2003,96
The Cooler,2003,101
Fear and Trembling,2003,107
Big Fish,2003,125
Elf,2003,97
How to Deal,2003,101
I'll Sleep When I'm Dead,2003,103
The Last Horror Movie,2003,80
Masked and Anonymous,2003,112
Party Monster,2003,98
Underworld,2003,121
The Big Empty,2003,94
2 Fast 2 Furious,2003,107
Freaky Friday,2003,97
Berlin Blues,2003,105
Honey,2003,94
Northfork,2003,103
The Mother,2003,112
Bad Boys,2003,126
Chasing Papi,2003,80
Piglet's Big Movie,2003,75
"Remember Me, My Love",2003,125
Kitchen Stories,2003,95
Shade,2003,101
Shattered Glass,2003,94
Slim Susie,2003,97
Swimming Pool,2003,102
Time of the Wolf,2003,114
The Texas Chainsaw Massacre,2003,98
Sylvia,2003,110
Bright Young Things,2003,102
Dickie Roberts: Former Child Star,2003,98
Head of State,2003,95
Lara Croft: Tomb Raider - The Cradle of Life,2003,117
The Last Samurai,2003,154
Matchstick Men,2003,116
Pirates of the Caribbean: The Curse of the Black Pearl,2003,143
Stander,2003,111
The Miracle of Bern,2003,118
Biker Boyz,2003,110
Dot the I,2003,92
Good Boy,2003,88
I'm Not Scared,2003,108
Mystic River,2003,138
Secondhand Lions,2003,111
Alien Hunter,2003,92
The Rundown,2003,104
I Am David,2003,90
King of the Ants,2003,102
Malibu's Most Wanted,2003,86
Thirteen,2003,100
Under the Tuscan Sun,2003,113
American Wedding,2003,96
The Inheritance,2003,115
Brother Bear,2003,85
Dumb and Dumberer: When Harry Met Lloyd,2003,85
Freddy vs. Jason,2003,97
Devil's Pond,2003,92
Monsieur Ibrahim,2003,96
Seabiscuit,2003,140
Hollywood Homicide,2003,116
Blue Collar Comedy Tour: The Movie,2003,105
The Brown Bunny,2003,93
Mambo Italiano,2003,88
The Card Player,2003,103
Cold Creek Manor,2003,118
11:14,2003,86
School of Rock,2003,109
Intermission,2003,105
"Legally Blonde 2: Red, White & Blonde",2003,95
The Company,2003,112
Girl with a Pearl Earring,2003,100
Lost in Translation,2003,102
Wonderland,2003,104
Baghban,2003,181
Love Don't Cost a Thing,2003,100
Rugrats Go Wild,2003,81
The Snow Walker,2003,103
Something's Gotta Give,2003,128
Blackball,2003,96
Blind Horizon,2003,99
Calendar Girls,2003,108
Danny Deckchair,2003,100
Grind,2003,105
The Haunted Mansion,2003,99
High Tension,2003,91
The Barbarian Invasions,2003,99
The Missing,2003,137
Evil,2003,113
Paycheck,2003,119
Spy Kids 3: Game Over,2003,84
Stuck on You,2003,118
Alexandra's Project,2003,103
Battle Royale II,2003,155
From Justin to Kelly,2003,81
In Hell,2003,98
Kopps,2003,90
The Mudge Boy,2003,94
The Professional,2003,104
Song for a Raggy Boy,2003,94
Torremolinos 73,2003,91
Undead,2003,104
The Statement,2003,114
The Station Agent,2003,89
Monster,2003,109
Bhoot,2003,113
Camp,2003,114
Capturing the Friedmans,2003,107
Comandante,2003,99
The Green Butchers,2003,100
Tupac: Resurrection,2003,112
Code 46,2003,93
Last Life in the Universe,2003,112
Latter Days,2003,107
The Best of Youth,2003,366
Chalte Chalte,2003,167
Kal Ho Naa Ho,2003,186
The Classic,2003,127
Gothika,2003,98
Nathalie...,2003,106
Cheaper by the Dozen,2003,98
Take My Eyes,2003,109
Noi the Albino,2003,93
The Twins Effect,2003,107
Facing Windows,2003,106
Wonderful Days,2003,86
Memories of Murder,2003,131
The Five Obstructions,2003,90
Save the Green Planet!,2003,118
Dark Woods,2003,85
Foolproof,2003,94
The Battle of Shaker Heights,2003,79
The Real Cancun,2003,96
Gozu,2003,130
Dorm Daze,2003,96
Ishq Vishk,2003,134
The Blind Swordsman: Zatoichi,2003,116
Elephant,2003,81
Love Me If You Dare,2003,93
Oldboy,2003,120
Aileen: Life and Death of a Serial Killer,2003,93
A Tale of Two Sisters,2003,114
Monster Man,2003,95
One Missed Call,2003,112
Godzilla: Tokyo S.O.S.,2003,91
Seducing Doctor Lewis,2003,108
Okkadu,2003,171
Reconstruction,2003,92
The Saddest Music in the World,2003,100
Anbe Sivam,2003,160
Baadasssss!,2003,109
The Man Who Copied,2003,123
Ju-On: The Grudge 2,2003,92
Lisbela and the Prisoner,2003,106
The Room,2003,99
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,68
Ong-Bak: The Thai Warrior,2003,108
Osama,2003,83
Infernal Affairs II,2003,119
Crimson Gold,2003,97
Buddy,2003,100
Hungama,2003,153
Saints and Soldiers,2003,90
Boys,2003,172
Gangaajal,2003,157
The Story of the Weeping Camel,2003,93
Control,2003,111
Open Water,2003,79
In Your Name,2003,132
Warriors of Heaven and Earth,2003,120
Infernal Affairs III,2003,118
The Memory of a Killer,2003,123
"Spring, Summer, Fall, Winter... and Spring",2003,103
Munna Bhai M.B.B.S.,2003,156
Kaakha..Kaakha: The Police,2003,153
Pithamagan,2003,139
November,2003,104
The Return,2003,110
"Goodbye, Dragon Inn",2003,82
"Good Morning, Night",2003,106
The Gospel of John,2003,180
Natural City,2003,114
A Touch of Spice,2003,108
Coffee and Cigarettes,2003,95
The Corporation,2003,145
Maqbool,2003,132
Touching the Void,2003,106
The Yes Men,2003,83
Bummer,2003,110
Azumi,2003,128
Silmido,2003,135
Tokyo Godfathers,2003,92
Overnight,2003,82
Tarnation,2003,88
Vizontele Tuuba,2003,111
Hazaaron Khwaishein Aisi,2003,120
Insaat,2003,113
Pokémon: Jirachi - Wish Maker,2003,81
Flywheel,2003,120
Hellboy,2004,122
Thunderbirds,2004,95
Kebab Connection,2004,96
Exorcist: The Beginning,2004,114
2046,2004,129
Vanity Fair,2004,141
Surviving Christmas,2004,91
The Girl Next Door,2004,109
Superbabies: Baby Geniuses 2,2004,88
Bad Education,2004,106
Renegade,2004,124
The Butterfly Effect,2004,113
Meet the Fockers,2004,115
The Phantom of the Opera,2004,143
The Chronicles of Riddick,2004,119
Mindhunters,2004,106
Shrek 2,2004,93
Home on the Range,2004,76
Jersey Girl,2004,102
Harry Potter and the Prisoner of Azkaban,2004,142
Shark Tale,2004,90
Finding Neverland,2004,106
Against the Ropes,2004,110
Der Wixxer,2004,85
Immortal,2004,103
The Perfect Score,2004,93
Popular Music,2004,105
Twisted,2004,97
The Big Bounce,2004,88
Spider-Man 2,2004,127
Taxi,2004,97
In Enemy Hands,2004,94
One Point O,2004,95
Bridget Jones: The Edge of Reason,2004,108
Hidalgo,2004,136
The Incredibles,2004,115
The Motorcycle Diaries,2004,126
Resident Evil: Apocalypse,2004,94
The Alamo,2004,137
The Day After Tomorrow,2004,124
Life Is a Miracle,2004,155
Lakshya,2004,186
Laws of Attraction,2004,90
Suspect Zero,2004,99
Wicker Park,2004,114
The I Inside,2004,90
Boats Out of Watermelon Rinds,2004,97
Envy,2004,99
The Stepford Wives,2004,93
The Whole Ten Yards,2004,98
Around the World in 80 Days,2004,120
Catwoman,2004,104
Ella Enchanted,2004,96
Man on Fire,2004,146
Torque,2004,84
The Calcium Kid,2004,89
Don't Move,2004,125
The Punisher,2004,124
Whisky,2004,99
Scooby-Doo 2: Monsters Unleashed,2004,93
The Clearing,2004,95
Club Dread,2004,104
If Only,2004,92
The Notebook,2004,123
Saved!,2004,92
Troy,2004,163
Garden State,2004,102
Godsend,2004,102
The Ladykillers,2004,104
The Passion of the Christ,2004,127
Starsky & Hutch,2004,101
Win a Date with Tad Hamilton!,2004,96
Crimson Rivers 2: Angels of the Apocalypse,2004,100
13 Going on 30,2004,98
Barbershop 2: Back in Business,2004,106
The Prince and Me,2004,111
Birth,2004,100
Catch That Kid,2004,91
Cellular,2004,94
Eternal Sunshine of the Spotless Mind,2004,108
Dirty Dancing: Havana Nights,2004,86
Head in the Clouds,2004,132
Paparazzi,2004,84
The Polar Express,2004,100
Two Brothers,2004,109
Van Helsing,2004,131
The Aviator,2004,170
Highwaymen,2004,80
A Series of Unfortunate Events,2004,108
Mr. 3000,2004,104
Being Julia,2004,104
Four Shades of Brown,2004,192
Along Came Polly,2004,90
50 First Dates,2004,99
Eros,2004,104
"I, Robot",2004,115
A Very Long Engagement,2004,133
Connie and Carla,2004,108
The SpongeBob SquarePants Movie,2004,87
Sky Captain and the World of Tomorrow,2004,106
Alexander,2004,175
Head-On,2004,121
Howl's Moving Castle,2004,119
Ghost in the Shell 2: Innocence,2004,100
Khakee,2004,174
Avellaneda's Moon,2004,143
Main Hoon Na,2004,182
Steamboy,2004,126
Anatomy of Hell,2004,77
The Door in the Floor,2004,111
(T)Raumschiff Surprise - Periode 1,2004,87
Breakin' All the Rules,2004,85
Eulogy,2004,91
King Arthur,2004,126
Ladder 49,2004,115
Miracle,2004,135
Unstoppable,2004,96
Ocean's Twelve,2004,125
Raising Helen,2004,119
Ray,2004,152
Dead & Breakfast,2004,88
Walking Tall,2004,86
De-Lovely,2004,125
Ek Hasina Thi,2004,120
The Life and Death of Peter Sellers,2004,122
Walk on Water,2004,103
Ginger Snaps 2: Unleashed,2004,94
Five Times Two,2004,90
Never Die Alone,2004,88
Riding the Bullet,2004,98
EuroTrip,2004,92
Secret Agents,2004,109
A Cinderella Story,2004,95
The Forgotten,2004,91
Garfield,2004,80
I Heart Huckabees,2004,107
RRRrrrr!!!,2004,98
Anchorman: The Legend of Ron Burgundy,2004,94
Decoys,2004,95
Shall We Dance,2004,106
Agent Cody Banks 2: Destination London,2004,100
Blade: Trinity,2004,113
A Home at the End of the World,2004,97
Johnson Family Vacation,2004,97
Spartan,2004,106
Undertow,2004,108
Chasing Liberty,2004,101
Wimbledon,2004,98
The Woodsman,2004,87
We Don't Live Here Anymore,2004,101
Bride & Prejudice,2004,122
Confessions of a Teenage Drama Queen,2004,89
Fahrenheit 9/11,2004,122
First Daughter,2004,106
Raise Your Voice,2004,107
Little Black Book,2004,107
The Machinist,2004,101
Welcome to Mooseport,2004,110
Palindromes,2004,100
The Terminal,2004,128
Kinsey,2004,118
The Life Aquatic with Steve Zissou,2004,119
Criminal,2004,87
Employee of the Month,2004,97
Downfall,2004,156
Madhouse,2004,91
New York Minute,2004,91
Beyond the Sea,2004,118
Intimate Strangers,2004,104
Dawn of the Dead,2004,101
Secret Window,2004,96
Taking Lives,2004,103
The Final Cut,2004,95
Virumandi,2004,175
Dodgeball: A True Underdog Story,2004,92
Without a Paddle,2004,95
The Assassination of Richard Nixon,2004,95
The Red Colored Grey Truck,2004,95
A Dirty Shame,2004,89
Ginger Snaps Back: The Beginning,2004,94
Shaun of the Dead,2004,99
You Got Served,2004,95
Anacondas: The Hunt for the Blood Orchid,2004,97
Five Children and It,2004,89
Harold & Kumar Go to White Castle,2004,88
Trilogy: The Weeping Meadow,2004,170
Millions,2004,98
House of Voices,2004,98
Soul Plane,2004,86
Swades,2004,210
Toolbox Murders,2004,95
Modigliani,2004,128
Wake of Death,2004,91
After the Sunset,2004,97
D.E.B.S.,2004,91
Dracula 3000,2004,86
The Manchurian Candidate,2004,129
The Village,2004,108
Brides,2004,128
Stage Beauty,2004,106
The Heart Is Deceitful Above All Things,2004,98
National Treasure,2004,131
The Princess Diaries 2: Royal Engagement,2004,113
Sleepover,2004,89
Collateral,2004,120
A Love Song for Bobby Long,2004,119
The Sea Inside,2004,126
Shallow Ground,2004,97
Alien vs. Predator,2004,101
Mysterious Skin,2004,105
Spanglish,2004,131
The Bourne Supremacy,2004,108
House of D,2004,97
Team America: World Police,2004,98
The Chorus,2004,97
Eating Out,2004,90
Imaginary Heroes,2004,111
Kung Fu Hustle,2004,99
Arsène Lupin,2004,125
Look at Me,2004,110
Control,2004,104
Napoleon Dynamite,2004,96
Sideways,2004,127
Alfie,2004,103
Innocence,2004,122
Ayitha Ezhuthu,2004,160
Crash,2004,112
Enduring Love,2004,100
Layer Cake,2004,105
The Libertine,2004,114
Closer,2004,104
Flight of the Phoenix,2004,113
Izo,2004,128
Ladies in Lavender,2004,104
Mean Creek,2004,90
Mean Girls,2004,97
Cube Zero,2004,97
Dead Birds,2004,91
Dear Frankie,2004,105
Hum Tum,2004,143
Kill Bill: Vol. 2,2004,137
King's Game,2004,107
Machuca,2004,116
My Date with Drew,2004,90
Speak,2004,89
Melinda and Melinda,2004,99
A Good Woman,2004,93
The Merchant of Venice,2004,131
A Fond Kiss,2004,104
Killing Cabos,2004,99
P.S.,2004,97
Satan's Little Helper,2004,100
Happily Ever After,2004,100
The Place Promised in Our Early Days,2004,90
Ma mère,2004,110
Somersault,2004,106
Tropical Malady,2004,118
Before Sunset,2004,80
A Hole in My Heart,2004,98
White Chicks,2004,109
Creep,2004,85
My Summer of Love,2004,86
Seven Dwarves,2004,95
As It Is in Heaven,2004,133
Yuva,2004,161
Hair Show,2004,105
Noel,2004,96
Vera Drake,2004,125
"When I Grow Up, I'll Be a Kangaroo",2004,92
G.O.R.A.,2004,127
Before the Fall,2004,110
Saint Ralph,2004,98
Saving Face,2004,91
She Hate Me,2004,138
Around the Bend,2004,85
House of Flying Daggers,2004,119
In My Father's Den,2004,127
In Good Company,2004,110
The Football Factory,2004,91
The Ketchup Effect,2004,90
New Police Story,2004,123
Tae Guk Gi: The Brotherhood of War,2004,140
Brothers,2004,117
Haven,2004,115
Mountain Patrol,2004,85
The Trouble with Terkel,2004,77
Metallica: Some Kind of Monster,2004,141
Saw,2004,103
Seed of Chucky,2004,87
Innocent Voices,2004,120
It's All Gone Pete Tong,2004,90
Christmas with the Kranks,2004,99
Born Into Brothels: Calcutta's Red Light Kids,2004,85
Clean,2004,111
Dig!,2004,107
Riding Giants,2004,105
C.S.A.: The Confederate States of America,2004,89
Friday Night Lights,2004,118
Maria Full of Grace,2004,101
Primer,2004,77
Super Size Me,2004,100
36th Precinct,2004,111
Control Room,2004,84
The Grudge,2004,91
Simon,2004,102
Ferpect Crime,2004,105
My Little Bride,2004,115
Hotel Rwanda,2004,121
Pusher II,2004,100
Fat Albert,2004,93
Samaritan Girl,2004,97
The Consequences of Love,2004,100
Godzilla: Final Wars,2004,125
What the #$*! Do We (K)now!?,2004,109
Black Friday,2004,143
Appleseed,2004,101
Ab Tak Chhappan,2004,129
Night Watch,2004,114
Yu-Gi-Oh!: The Movie - Pyramid of Light,2004,100
The Class of Chaos Goes Abroad,2004,118
The Eye 2,2004,95
Mom's Guest,2004,103
Million Dollar Baby,2004,132
Raincoat,2004,117
Casshern,2004,142
Masti,2004,166
Calvaire,2004,88
Hana and Alice,2004,135
Everything About Mustafa,2004,119
Nobody Knows,2004,141
The Edukators,2004,127
Windstruck,2004,123
Where's Firuze?,2004,128
9 Songs,2004,71
Cha no aji,2004,143
District B13,2004,84
Breaking News,2004,90
Pride and Honour,2004,162
Kamikaze Girls,2004,102
The Lizard,2004,115
R-Point,2004,107
Rory O'Shea Was Here,2004,104
Outfoxed: Rupert Murdoch's War on Journalism,2004,75
Mujhse Shaadi Karogi,2004,163
Aitraaz,2004,160
Infection,2004,98
Premonition,2004,95
Dead Man's Shoes,2004,90
Summer Storm,2004,98
Three... Extremes,2004,126
Tony Takitani,2004,75
Keane,2004,100
The Wedding,2004,109
Veer-Zaara,2004,192
Bombón: El Perro,2004,97
Daniel the Wizard,2004,81
Dhoom,2004,129
Ghilli,2004,160
3-Iron,2004,88
Darwin's Nightmare,2004,107
Turtles Can Fly,2004,98
Lila dit ça,2004,89
Beautiful City,2004,98
"Hawaii, Oslo",2004,125
Toss-Up,2004,102
A Moment to Remember,2004,144
Survive Style 5+,2004,120
Arya,2004,151
Marebito,2004,92
Taarzan: The Wonder Car,2004,163
The White Diamond,2004,88
The Uninvited Guest,2004,90
Hulchul,2004,149
A World Without Thieves,2004,113
Shutter,2004,97
Be with You,2004,119
The Hidden Blade,2004,132
Mind Game,2004,103
Zombie Nation,2004,81
Manmadhan,2004,165
Dumplings,2004,91
Naruto the Movie: Ninja Clash in the Land of Snow,2004,82
Fantastic Four,2005,106
Corpse Bride,2005,77
Star Wars: Episode III - Revenge of the Sith,2005,140
Water,2005,117
Cursed,2005,97
2001 Maniacs,2005,87
The Ringer,2005,94
Havoc,2005,85
Man-Thing,2005,106
Rent,2005,135
The Curse of the Were-Rabbit,2005,85
Because of Winn-Dixie,2005,106
A Sound of Thunder,2005,110
Sahara,2005,124
Thumbsucker,2005,96
Kingdom of Heaven,2005,144
The Great Raid,2005,132
Dirty Love,2005,91
xXx: State of the Union,2005,101
Harry Potter and the Goblet of Fire,2005,157
Man of the House,2005,100
Fever Pitch,2005,104
Antibodies,2005,127
Shopgirl,2005,106
Hostage,2005,113
Unleashed,2005,103
Dear Wendy,2005,105
Manderlay,2005,139
Mother of Mine,2005,111
The Lost City,2005,144
Mangal Pandey,2005,150
Waiting...,2005,94
Asylum,2005,99
An Unfinished Life,2005,108
Madagascar,2005,86
Cinderella Man,2005,144
The Crow: Wicked Prayer,2005,99
The Brothers Grimm,2005,118
Lords of Dogtown,2005,107
The Family Stone,2005,103
Mr. & Mrs. Smith,2005,120
The Ballad of Jack and Rose,2005,112
Elektra,2005,97
Boogeyman,2005,89
Robots,2005,91
Walk the Line,2005,136
Into the Sun,2005,97
Earthlings,2005,95
Constantine,2005,121
King Kong,2005,187
Valiant,2005,76
Happy Endings,2005,128
Duma,2005,100
Son of the Mask,2005,94
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,143
The Gingerdead Man,2005,70
Man with the Screaming Brain,2005,90
The Matador,2005,96
Revolver,2005,111
Syriana,2005,128
The Myth,2005,122
The Upside of Anger,2005,118
The Jacket,2005,103
Mirrormask,2005,101
Fateless,2005,140
The Squid and the Whale,2005,81
Charlie and the Chocolate Factory,2005,115
Deuce Bigalow: European Gigolo,2005,83
Romance & Cigarettes,2005,105
Are We There Yet?,2005,95
Elizabethtown,2005,123
Separate Lies,2005,85
Alone in the Dark,2005,99
Fun with Dick and Jane,2005,90
Monster-in-Law,2005,101
Strangers with Candy,2005,97
Stay,2005,99
Chicken Little,2005,81
The Hitchhiker's Guide to the Galaxy,2005,109
The Zodiac,2005,158
Guess Who,2005,105
The Wedding Date,2005,90
Batman Begins,2005,140
Underclassman,2005,95
The Wendell Baker Story,2005,99
Where the Truth Lies,2005,107
Kiss Kiss Bang Bang,2005,103
The Honeymooners,2005,90
The Interpreter,2005,128
The Turkish Gambit,2005,208
Bewitched,2005,102
White Noise,2005,101
Black,2005,122
Racing Stripes,2005,102
Rebound,2005,86
Anniyan,2005,181
Shadows in the Sun,2005,100
Slow Burn,2005,93
Color Me Kubrick,2005,86
Proof,2005,100
The Ring Two,2005,110
Survival Island,2005,95
Be Cool,2005,118
Don't Come Knocking,2005,122
The Dukes of Hazzard,2005,104
Into the Blue,2005,110
Capote,2005,114
Serenity,2005,119
Goal! The Dream Begins,2005,118
Oliver Twist,2005,130
The Perfect Man,2005,100
Winter Passing,2005,98
Pretty Persuasion,2005,110
Heights,2005,93
Hide and Seek,2005,101
Dark Water,2005,105
Little Fish,2005,114
Stealth,2005,121
BloodRayne,2005,95
Evil Aliens,2005,93
Mouth to Mouth,2005,103
Cry Wolf,2005,90
Kicking & Screaming,2005,95
The Weather Man,2005,102
The White Countess,2005,135
The Amityville Horror,2005,90
Green Street Hooligans,2005,109
Lonesome Jim,2005,95
The Long Weekend,2005,90
Miss Congeniality 2: Armed & Fabulous,2005,115
Boo,2005,94
Stewie Griffin: The Untold Story,2005,88
Final Fantasy VII: Advent Children,2005,101
The Legend of Zorro,2005,129
Hitch,2005,118
Battle in Heaven,2005,98
Bee Season,2005,104
The Constant Gardener,2005,129
Prime,2005,105
Caché (Hidden),2005,117
In Her Shoes,2005,130
Frozen Land,2005,130
Transporter 2,2005,87
Beauty Shop,2005,105
Live and Become,2005,140
Brokeback Mountain,2005,134
The Greatest Game Ever Played,2005,120
Edison,2005,99
Waqt: The Race Against Time,2005,153
A Lot Like Love,2005,107
Mozart and the Whale,2005,94
Brick,2005,110
Coach Carter,2005,136
Reeker,2005,90
Santa's Slay,2005,78
The Producers,2005,134
The Devil's Rejects,2005,107
House of 9,2005,90
The Pacifier,2005,95
North Country,2005,126
Wedding Crashers,2005,119
Ice Princess,2005,98
The King,2005,105
Nanny McPhee,2005,97
Shadowboxer,2005,93
House of Wax,2005,113
The Skeleton Key,2005,104
Memoirs of a Geisha,2005,145
Derailed,2005,108
Down in the Valley,2005,108
The Longest Yard,2005,113
Rumor Has It...,2005,97
Assault on Precinct 13,2005,109
A History of Violence,2005,96
The Island,2005,136
Lord of War,2005,122
The Man,2005,83
End of the Spear,2005,108
Herbie Fully Loaded,2005,101
The Ice Harvest,2005,92
C.R.A.Z.Y.,2005,129
The Baxter,2005,91
Fierce People,2005,135
Sin City,2005,124
Tamara,2005,98
Æon Flux,2005,93
Beowulf & Grendel,2005,104
Empire of the Wolves,2005,128
The Dark Hours,2005,80
The New World,2005,135
Ivko's Feast,2005,110
The Big White,2005,100
Casanova,2005,112
The Cave,2005,97
Chaos,2005,106
Supercross,2005,80
Last Days,2005,97
Roll Bounce,2005,112
The Sisterhood of the Traveling Pants,2005,119
Everything Is Illuminated,2005,106
The Exorcism of Emily Rose,2005,119
The Notorious Bettie Page,2005,91
The Amateurs,2005,96
Sky High,2005,100
The 40-Year-Old Virgin,2005,116
Barefoot,2005,118
"The Prize Winner of Defiance, Ohio",2005,99
Zathura: A Space Adventure,2005,101
The Chumscrubber,2005,108
Pooh's Heffalump Movie,2005,68
Transamerica,2005,103
The Truth About Love,2005,100
War of the Worlds,2005,116
Dirty Deeds,2005,87
The Mistress of Spices,2005,92
